paradigm,window,subject,fold,model,method,label_source,sample_idx,class_idx,runtime_seconds,hardware,score_type,n_samples_timed,partition_id,n_partitions,method_params
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,18,0,0.9882521019999331,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,19,0,0.9682523090000359,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,23,1,0.9772284939999736,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,24,1,1.0404693270002099,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,27,1,1.0560363259999122,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,29,1,0.999070569999958,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,30,1,1.5689540610001131,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,32,1,1.409373670999912,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,35,0,1.3423014089999015,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,38,1,1.0412495210000543,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,2.5-5,43,1,tgarnet,STF-KernelSHAP,y_test,39,1,1.00282755000012,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'time_segments_sec': None, 'freq_bands_hz': [(4.0, 8.0), (8.0, 13.0), (13.0, 30.0), (30.0, 40.0)], 'nfft': 512, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'baseline_tf': None, 'predict_batch_size': 512, 'random_state': 42, 'silent': True}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,0,0,30.28375440600007,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,1,0,29.989686726999935,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,3,0,29.52439859800006,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,6,1,30.062528375000056,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,10,0,29.769504718000007,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,12,1,30.210967814000014,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,14,1,29.92195012100001,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,15,1,29.52522100399983,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,17,0,29.278588416000048,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,18,0,29.188370538999834,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,21,1,29.085812995000197,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,23,1,29.03229866499987,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,25,0,29.131240587999855,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,26,0,28.8015834189996,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,27,0,28.894934263999858,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,29,1,28.922032054000283,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,31,1,28.97944809799992,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,36,0,30.40765884099983,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,38,1,28.812210547000177,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,KernelSHAP,y_test,39,1,28.962272704000043,NVIDIA T4 GPU,logits,20,,,"{'background_size': 8, 'nsamples': 500, 'l1_reg': 'num_features(200)', 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,0,0,7.691820723000092,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,1,0,6.745272228999966,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,3,0,7.94898773299974,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,6,1,6.544009320999976,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,10,0,7.633486879000429,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,12,1,6.8117704559999765,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,14,1,7.429988403000152,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,15,1,6.68375862000039,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,17,0,7.4072685359997195,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,18,0,6.955937287999859,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,21,1,7.3318019430003005,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,23,1,6.871721633999641,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,25,0,7.154133177999938,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,26,0,7.1978947210000115,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,27,0,7.252478647999851,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,29,1,7.113799287000347,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,31,1,7.097960569999941,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,36,0,7.189681941999879,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,38,1,7.253172861999701,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,LIME,y_test,39,1,7.094137938000131,NVIDIA T4 GPU,probabilities,20,,,"{'background_size': 30, 'num_features': 200, 'num_samples': 1000, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,0,0,3.1735348399997747,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,1,0,2.877134826999736,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,3,0,3.1258073640001385,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,6,1,2.600565318000008,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,10,0,2.6927823629998784,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,12,1,2.589229079999768,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,14,1,2.843003929000133,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,15,1,3.122320042999945,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,17,0,2.6052154480003082,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,18,0,2.5724523389999376,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,21,1,2.5657286629998453,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,23,1,2.91488127599996,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,25,0,3.0557650490000015,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,26,0,2.5655629490001957,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,27,0,2.7083586509997986,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,29,1,2.574104113999965,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,31,1,3.1975976730000184,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,36,0,2.804520099000001,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,38,1,2.585038876999988,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,Occlusion,y_test,39,1,2.503309224000077,NVIDIA T4 GPU,logits,20,,,"{'fs': 128, 'window_seconds': 1.0, 'stride_seconds': 0.25, 'baseline_value': None, 'background_size': 30, 'occ_batch_size': 256, 'predict_batch_size': 512, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,0,0,0.32449342700010675,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,1,0,0.2328166910001528,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,3,0,0.24309594399983325,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,6,1,0.2362881499998366,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,10,0,0.23279984100008733,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,12,1,0.23577085599981729,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,14,1,0.23861526100017727,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,15,1,0.2554069379998509,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,17,0,0.23450566400015305,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,18,0,0.23533688599991365,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,21,1,0.2368247539998265,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,23,1,0.2615797959997508,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,25,0,0.289865718999863,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,26,0,0.32284923399993204,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,27,0,0.3120993460001955,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,29,1,0.3147714990000168,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,31,1,0.30381462300010753,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,36,0,0.313570289999916,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,38,1,0.3418290119998346,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,IntegratedGradients,y_test,39,1,0.2992603420002524,NVIDIA T4 GPU,logits,20,,,"{'baseline': None, 'background_size': 30, 'steps': 50, 'batch_size': 1, 'random_state': 42}"
MI,0-7,14,4,tgarnet,GradCAM++,y_test,0,0,0.17022351600007823,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,1,0,0.1640307349998693,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,3,0,0.13473576899968975,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,6,1,0.14689502200008064,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,10,0,0.15921881899976142,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,12,1,0.1579965109999648,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,14,1,0.1032474420003382,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,15,1,0.0989477509997414,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,17,0,0.10082314700002826,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,18,0,0.11963401699995302,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,21,1,0.10348065800008044,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,23,1,0.1062181040001633,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,25,0,0.09164311399990765,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,26,0,0.09362597399967854,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,27,0,0.09666287199979706,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,29,1,0.10155947300017942,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,31,1,0.0931883889998062,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,36,0,0.10579980199963757,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,38,1,0.09805754000035449,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
MI,0-7,14,4,tgarnet,GradCAM++,y_test,39,1,0.1163550999999643,NVIDIA T4 GPU,logits,20,,,{'layer_name': None}
