window,model,subject,n_folds,seed,mean_accuracy,std_accuracy,mean_recall,std_recall,mean_precision,std_precision,mean_kappa,std_kappa,mean_auc,std_auc
2.5-5,eegnet,44,5,42,0.885,0.028504385627478476,0.885,0.02850438562747846,0.8863970532391585,0.029275836672614398,0.77,0.05700877125495691,0.9605,0.022178255116216874
2.5-5,eegnet,45,5,42,0.62,0.06471089552772391,0.62,0.0647108955277239,0.6326164697875225,0.06380226899485053,0.23999999999999994,0.12942179105544785,0.6755000000000001,0.05693746569702591
2.5-5,eegnet,46,5,42,0.6985897435897435,0.08431668334364392,0.6981578947368422,0.08419818988586034,0.7058971009098884,0.08515181835464984,0.3966578599735799,0.1684876315830883,0.782,0.08906458330896744
2.5-5,eegnet,47,5,42,0.7968960863697705,0.04686573644854345,0.79546783625731,0.04741487506268559,0.8147275798191129,0.05227093895597806,0.5923763308981674,0.09383112703119456,0.8922976300400123,0.0237756862548416
2.5-5,eegnet,48,5,42,0.7635897435897435,0.1076497550240547,0.7644736842105262,0.10719849168947583,0.7811345943059498,0.10699514965331676,0.5281355932203391,0.21480284313558898,0.8573157894736841,0.0870590690835555
2.5-5,eegnet,49,5,42,0.8484480431848853,0.05171878806783383,0.8476023391812865,0.05118280948721499,0.8532872061868225,0.05707623688611044,0.6960467753283577,0.10368319743320538,0.9062573099415203,0.04355932754974872
2.5-5,eegnet,50,5,42,0.9099999999999999,0.03354101966249685,0.9099999999999999,0.03354101966249685,0.918266615154487,0.03072040806503757,0.82,0.0670820393249937,0.9770000000000001,0.014512925273700001
2.5-5,eegnet,51,5,42,0.4800269905533063,0.11945759412927286,0.4794736842105262,0.12039869133568795,0.4729076479076479,0.1274703850611324,-0.04140157272344862,0.24109620948089747,0.45797783933518,0.16775219369618588
2.5-5,eegnet,52,5,42,0.625,0.06373774391990979,0.625,0.06373774391990981,0.6484294068504595,0.04377867370844557,0.25,0.1274754878398196,0.709,0.06587393262892388
2.5-5,shallowconvnet,1,5,42,0.8400000000000001,0.0518411033833193,0.8400000000000001,0.0518411033833193,0.8517263427109976,0.054438125617731925,0.6799999999999999,0.1036822067666386,0.9109999999999999,0.06181120448591828
2.5-5,shallowconvnet,2,5,42,0.5399999999999999,0.08767838958375089,0.5399999999999999,0.08767838958375089,0.5384472544251787,0.09716673502504508,0.08,0.1753567791675018,0.5145000000000001,0.12992064885921714
2.5-5,shallowconvnet,3,5,42,0.975,0.017677669529663705,0.975,0.017677669529663705,0.9766233766233767,0.01608153733420493,0.95,0.03535533905932737,0.9995,0.0011180339887499207
2.5-5,shallowconvnet,4,5,42,0.8800000000000001,0.03259601202601327,0.8800000000000001,0.032596012026013255,0.889158881082424,0.0357839413758208,0.76,0.0651920240520265,0.9719999999999999,0.022597013076953307
2.5-5,shallowconvnet,5,5,42,0.9346153846153846,0.04195658505629119,0.9342105263157896,0.04210526315789472,0.9393720875077719,0.0387824520139845,0.8690885072655219,0.08396266272426656,0.975921052631579,0.028370752272146985
2.5-5,shallowconvnet,6,5,42,0.8198412698412699,0.0628213582602757,0.8111842105263157,0.07384263983000411,0.8541890674398415,0.04112433627784952,0.6286857327102241,0.13598635220010513,0.9299671052631577,0.03687667257580536
2.5-5,shallowconvnet,7,5,42,0.54,0.1126388032606881,0.54,0.11263880326068808,0.5398145134206516,0.11428100862469164,0.07999999999999999,0.22527760652137618,0.598,0.1555474204221979
2.5-5,shallowconvnet,8,5,42,0.5556410256410256,0.11066690875903276,0.555,0.11061008730103408,0.5552376652415353,0.11137682197020732,0.11013131719237053,0.2212309257174723,0.5687105263157896,0.14183827257784493
2.5-5,shallowconvnet,9,5,42,0.695,0.059686681931566614,0.695,0.059686681931566635,0.6960203539150907,0.059657672325498526,0.39,0.11937336386313323,0.774,0.04888123361782114
2.5-5,shallowconvnet,10,5,42,0.8800000000000001,0.06937218462755801,0.8800000000000001,0.06937218462755801,0.8831992851228279,0.06819959559659709,0.76,0.1387443692551161,0.9355,0.04036551746230935
2.5-5,shallowconvnet,11,5,42,0.5450000000000002,0.08177713616898065,0.5450000000000002,0.08177713616898065,0.5434244059562395,0.08444901790964826,0.08999999999999997,0.16355427233796127,0.591,0.09916211474146767
2.5-5,shallowconvnet,12,5,42,0.7189915966386554,0.06305769470957537,0.7218954248366012,0.06113164172275198,0.7335154061624649,0.05264130946882761,0.4414519144328929,0.12363469569451126,0.7506728181468667,0.08952119840202745
2.5-5,shallowconvnet,13,5,42,0.925,0.04999999999999999,0.925,0.05,0.9308677568524116,0.04554649102355601,0.85,0.09999999999999999,0.9685,0.03039325583085827
2.5-5,shallowconvnet,14,5,42,0.975,0.025000000000000022,0.975,0.025000000000000022,0.9770562770562771,0.02273242571968158,0.95,0.04999999999999999,0.9994999999999999,0.0011180339887499207
2.5-5,shallowconvnet,15,5,42,0.7013495276653171,0.1674574333464117,0.6996491228070175,0.1666177213449224,0.6813305322128851,0.2604321057312205,0.40096994575575434,0.3341099432294993,0.7497583871960602,0.16711797779114732
2.5-5,shallowconvnet,16,5,42,0.562948717948718,0.05616094382025983,0.5631578947368421,0.05628749904265116,0.5633805544064328,0.057791471018093885,0.1262204724409449,0.11251669573895977,0.578236842105263,0.08176658175542596
2.5-5,shallowconvnet,17,5,42,0.46499999999999997,0.10093314619093173,0.46499999999999997,0.10093314619093173,0.4651969429038395,0.10946084371647555,-0.06999999999999999,0.20186629238186354,0.501,0.11661367844296827
2.5-5,shallowconvnet,18,5,42,0.5850000000000001,0.10093314619093174,0.5850000000000001,0.10093314619093173,0.5845805632157719,0.10284834240893641,0.16999999999999998,0.2018662923818635,0.5995,0.09639437224236691
2.5-5,shallowconvnet,19,5,42,0.5448275862068965,0.04967193203754461,0.5176753393665158,0.058970988433426776,0.4815490318934592,0.12211349082170796,0.033987557180228986,0.1207556916981812,0.5195795625942685,0.04250882950212973
2.5-5,shallowconvnet,20,5,42,0.6389705882352941,0.06909417624019712,0.5587878787878788,0.09880716487703538,0.53857035121741,0.15814654463952316,0.12019805632346015,0.1988281341612402,0.6757575757575756,0.1304922868011767
2.5-5,shallowconvnet,21,5,42,0.5980769230769231,0.028910185343024808,0.598421052631579,0.029176722972858053,0.6142729819200408,0.02755878123198606,0.19665792922673656,0.058207287676111316,0.5906052631578947,0.10202726096788746
2.5-5,shallowconvnet,22,5,42,0.71,0.11805718953117594,0.71,0.11805718953117594,0.713099166411326,0.11563337644069634,0.42000000000000004,0.2361143790623519,0.7435,0.14147217040817603
2.5-5,shallowconvnet,23,5,42,0.9134615384615385,0.07387942181544435,0.9147368421052631,0.07198102050554289,0.9253453077137287,0.052671746565318076,0.8277513140604468,0.14616339730548042,0.9892894736842106,0.008187340745104854
2.5-5,shallowconvnet,24,5,42,0.7089743589743589,0.08817307109768924,0.7086842105263158,0.08782143176990648,0.7133504159239452,0.08822663134539543,0.4176781002638522,0.17601733213140439,0.8131315789473683,0.048778039027955446
2.5-5,shallowconvnet,25,5,42,0.6278205128205128,0.06449176718146304,0.6271052631578947,0.06310716164125518,0.6386520899951027,0.07278876566462389,0.25475095665659947,0.12703625389543127,0.6957368421052632,0.148295299469927
2.5-5,shallowconvnet,26,5,42,0.825,0.043301270189221926,0.825,0.043301270189221926,0.8370310391363024,0.03731808514116683,0.65,0.08660254037844389,0.8925000000000001,0.037038830975072635
2.5-5,shallowconvnet,27,5,42,0.5513513513513514,0.08673949478854709,0.5490264877880977,0.09087970661597791,0.5514979236449824,0.09558756409744293,0.09738076271449214,0.1833421245578949,0.549126246990024,0.12999874833771788
2.5-5,shallowconvnet,28,5,42,0.8775641025641026,0.061166745938283355,0.8781578947368421,0.05920029151309526,0.8857161084529505,0.05350680770184732,0.7557100217134587,0.12110678517896045,0.9504473684210527,0.04399497106743425
2.5-5,shallowconvnet,30,5,42,0.5403333333333333,0.05946988033169957,0.5391025641025642,0.06027856930252878,0.5477777777777778,0.06727765448653716,0.07811094971294183,0.11990960694452081,0.5306623931623932,0.15429649410230897
2.5-5,shallowconvnet,31,5,42,0.6289743589743589,0.12250249900173445,0.6278947368421053,0.12068522619904509,0.6514528746107693,0.1473251101239201,0.25702127659574464,0.24343879943833577,0.7168421052631578,0.11990275520758974
2.5-5,shallowconvnet,32,5,42,0.5900000000000001,0.04541475531146237,0.59,0.04541475531146235,0.5935444366047082,0.04241364416266821,0.18,0.09082951062292474,0.6219999999999999,0.04573702001661236
2.5-5,shallowconvnet,33,5,42,0.642948717948718,0.06424023677601749,0.6436842105263157,0.06349553390187979,0.6511190476190476,0.06511969236644342,0.2870757180156658,0.1272820512566273,0.6831842105263157,0.08178742461702027
2.5-5,shallowconvnet,35,5,42,0.8300000000000001,0.05700877125495691,0.8300000000000001,0.05700877125495691,0.8426194290073008,0.0550661771666122,0.6599999999999999,0.11401754250991378,0.9475,0.030822070014844938
2.5-5,shallowconvnet,36,5,42,0.7333333333333334,0.07606357422662217,0.7347368421052632,0.07427861751130388,0.7396256220559625,0.0694278897571397,0.4684331949136438,0.14947447277058643,0.7994736842105263,0.07926252882954399
2.5-5,shallowconvnet,37,5,42,0.825,0.06373774391990981,0.825,0.06373774391990981,0.8363457877430148,0.05199390758124685,0.65,0.12747548783981963,0.916,0.03184925430838217
2.5-5,shallowconvnet,38,5,42,0.5492577597840755,0.07110198818103357,0.5486842105263158,0.07018229133207676,0.5570061648877438,0.07513690108940983,0.09766081871345027,0.14083129278779702,0.5677839335180056,0.08328947109308762
2.5-5,shallowconvnet,39,5,42,0.7385897435897435,0.06567213055092669,0.7389473684210526,0.06553635518104065,0.7414971105979317,0.06591513329043192,0.47754914809960686,0.1312015520781587,0.7971315789473684,0.042639334902017725
2.5-5,shallowconvnet,40,5,42,0.535,0.04541475531146238,0.535,0.045414755311462426,0.5405990986822863,0.052544701432381546,0.06999999999999999,0.09082951062292473,0.549,0.035689634349485876
2.5-5,shallowconvnet,41,5,42,0.9343589743589742,0.0429907945439033,0.9344736842105263,0.04278238434183277,0.9353759398496241,0.043228987129388795,0.8687516425755586,0.08592030731223116,0.9917894736842106,0.008568103414518472
2.5-5,shallowconvnet,42,5,42,0.6,0.10155048005794949,0.6,0.10155048005794952,0.6012704254809519,0.10447471553543554,0.2,0.20310096011589904,0.6285000000000001,0.10508330029076936
2.5-5,shallowconvnet,43,5,42,0.985,0.022360679774997918,0.985,0.022360679774997918,0.9852380952380951,0.02223355719986431,0.97,0.04472135954999579,0.998,0.004472135954999583
2.5-5,shallowconvnet,44,5,42,0.9099999999999999,0.022360679774997918,0.9099999999999999,0.022360679774997932,0.9116351484772537,0.022116229632507083,0.8200000000000001,0.04472135954999577,0.9745000000000001,0.009082951062292496
2.5-5,shallowconvnet,45,5,42,0.64,0.08215838362577493,0.64,0.08215838362577493,0.6451544067723903,0.08237734900161915,0.27999999999999997,0.16431676725154984,0.6994999999999999,0.10537729831420052
2.5-5,shallowconvnet,46,5,42,0.6485897435897436,0.050576882454242585,0.648157894736842,0.049840465709708875,0.6556989170250039,0.05316594697192193,0.2966578599735799,0.10026239070495709,0.7146842105263158,0.06149859805171882
2.5-5,shallowconvnet,47,5,42,0.7916329284750339,0.05254803223962529,0.7909356725146199,0.051789787839055225,0.8137969608364344,0.05585592793478269,0.5826114175292743,0.10458400752713243,0.8944752231455834,0.03432415511379004
2.5-5,shallowconvnet,48,5,42,0.8992307692307693,0.04076288049237324,0.8994736842105263,0.04036922733017635,0.9044332252004885,0.041637377477896004,0.7985826771653544,0.08132880626659568,0.9712368421052633,0.030285117890656636
2.5-5,shallowconvnet,49,5,42,0.843859649122807,0.040926526342019126,0.8445614035087721,0.039701180052335514,0.8477717680234843,0.03585495461066568,0.6879239515650556,0.08076797670111525,0.9171345029239767,0.0429151968091055
2.5-5,shallowconvnet,50,5,42,0.9800000000000001,0.011180339887498959,0.9800000000000001,0.011180339887498959,0.980952380952381,0.01064794274999901,0.96,0.022360679774997918,0.994,0.006274950199005619
2.5-5,shallowconvnet,51,5,42,0.4746288798920378,0.06322216645078532,0.4768421052631579,0.06368067628296635,0.47836461382901,0.06680629130204975,-0.04615966007553838,0.12708396077832285,0.49631578947368415,0.0512516468217272
2.5-5,shallowconvnet,52,5,42,0.7049999999999998,0.11779218989389746,0.7049999999999998,0.11779218989389748,0.7059216222374116,0.11820931639130126,0.41000000000000003,0.2355843797877949,0.7204999999999999,0.12524226523023285
2.5-5,tgarnet,1,5,42,0.765,0.022360679774997918,0.765,0.022360679774997918,0.7753333333333334,0.026420412457878916,0.53,0.04472135954999579,0.8585,0.05458937625582473
2.5-5,tgarnet,2,5,42,0.52,0.04472135954999581,0.52,0.044721359549995836,0.4760416666666666,0.1364588753813633,0.039999999999999966,0.08944271909999163,0.5275000000000001,0.07474958193863021
2.5-5,tgarnet,3,5,42,0.9199999999999999,0.057008771254956896,0.9199999999999999,0.057008771254956896,0.9224155657686415,0.056002238569431276,0.8400000000000001,0.11401754250991379,0.969,0.02589642832515713
2.5-5,tgarnet,4,5,42,0.75,0.07071067811865472,0.75,0.07071067811865472,0.7552218045112782,0.07026415852769956,0.5000000000000001,0.14142135623730953,0.844,0.07659960835409015
2.5-5,tgarnet,5,5,42,0.8241025641025642,0.025080409804268178,0.8244736842105264,0.025027685501285295,0.8303438799762329,0.02832891070254489,0.648440366972477,0.05012147519679265,0.8658157894736842,0.03319408530399619
2.5-5,tgarnet,6,5,42,0.7634920634920634,0.13124786288437537,0.7591447368421053,0.1325432183344523,0.7665909090909091,0.13683478054996295,0.5201433115302599,0.26707365144530243,0.8450657894736843,0.11767491548359833
2.5-5,tgarnet,7,5,42,0.5349999999999999,0.06020797289396146,0.5349999999999999,0.060207972893961514,0.5444455128205128,0.07038784028408299,0.06999999999999998,0.12041594578792297,0.5885,0.05498863518946437
2.5-5,tgarnet,8,5,42,0.5905128205128205,0.05866242756336088,0.5921052631578948,0.052557513675661194,0.5514358545937492,0.17212382204089763,0.18462151394422308,0.10529894421547822,0.6143157894736841,0.14735207263642172
2.5-5,tgarnet,9,5,42,0.575,0.030618621784789708,0.575,0.030618621784789732,0.6223925927873296,0.07616869819632618,0.15,0.061237243569579415,0.59375,0.06292977236570942
2.5-5,tgarnet,10,5,42,0.7000000000000001,0.03952847075210472,0.7000000000000001,0.03952847075210474,0.7034954726291044,0.037774478873102244,0.4,0.07905694150420946,0.7535,0.055073814104345455
2.5-5,tgarnet,11,5,42,0.54,0.1039831717154271,0.54,0.1039831717154271,0.5417318354160459,0.1084353591171767,0.08,0.2079663434308542,0.5245,0.10687902039221736
2.5-5,tgarnet,12,5,42,0.7242016806722689,0.03174647113443388,0.7235294117647058,0.03337495799133798,0.7366056227913813,0.02586352724959007,0.44732862249627925,0.0655795456031154,0.808727412533641,0.022687248415275325
2.5-5,tgarnet,13,5,42,0.8300000000000001,0.057008771254956896,0.8300000000000001,0.05700877125495687,0.8349368686868687,0.05918693769545723,0.6599999999999999,0.1140175425099138,0.9029999999999999,0.05930324611688643
2.5-5,tgarnet,14,5,42,0.975,0.0,0.975,0.0,0.976190476190476,1.2412670766236366e-16,0.95,0.0,0.998,0.004472135954999583
2.5-5,tgarnet,15,5,42,0.5809716599190284,0.04341621576827372,0.5794444444444445,0.04120105082856421,0.5856579645844352,0.04655800738270114,0.15953333808787248,0.08328651284612162,0.6309141274238227,0.07457078375226882
2.5-5,tgarnet,16,5,42,0.48217948717948717,0.059992260622919145,0.4826315789473684,0.059563276719116154,0.43190805498400736,0.11785973376777896,-0.03460732984293189,0.11900596692570055,0.5518157894736841,0.09130471645286127
2.5-5,tgarnet,17,5,42,0.45,0.04677071733467427,0.45,0.04677071733467427,0.4390400534390304,0.059140804132687436,-0.1,0.09354143466934853,0.45099999999999996,0.07298544375421719
2.5-5,tgarnet,18,5,42,0.605,0.09420721840708385,0.6050000000000001,0.09420721840708386,0.5670333250978412,0.1922702635700431,0.20999999999999996,0.18841443681416772,0.641,0.12107074378230272
2.5-5,tgarnet,19,5,42,0.5665024630541872,0.01477832512315269,0.5,0.0,0.2832512315270936,0.007389162561576345,0.0,0.0,0.5785303544494721,0.09954107310714924
2.5-5,tgarnet,20,5,42,0.6382352941176471,0.012082115239084566,0.5,0.0,0.31911764705882356,0.006041057619542283,0.0,0.0,0.8154545454545454,0.08744931629298307
2.5-5,tgarnet,21,5,42,0.7137179487179488,0.03651765039360498,0.7134210526315791,0.03621888290966987,0.7213677354350729,0.03442161340687022,0.4270976253298153,0.07269252593182002,0.7951842105263159,0.051953660366568635
2.5-5,tgarnet,22,5,42,0.6599999999999999,0.10982941318244399,0.6599999999999999,0.10982941318244399,0.6642543859649123,0.1132643063513809,0.32,0.21965882636488795,0.712,0.07866860873308996
2.5-5,tgarnet,23,5,42,0.7410256410256411,0.02888174442581748,0.7413157894736842,0.028851515944559432,0.7437095744961877,0.029877335318887886,0.4822577458483865,0.05777730608980687,0.8096842105263157,0.043542255084450275
2.5-5,tgarnet,24,5,42,0.6385897435897435,0.08956988684001928,0.6389473684210527,0.08996863873416487,0.5946160971736419,0.19883558765003875,0.27754914809960685,0.17955060934878836,0.7167894736842105,0.12964929121252977
2.5-5,tgarnet,25,5,42,0.6017948717948718,0.041380675312074934,0.6028947368421053,0.04081493263208668,0.6074435775894587,0.045447276861489354,0.20533359143244434,0.08162359033718761,0.6826315789473684,0.028803470089499187
2.5-5,tgarnet,26,5,42,0.745,0.08177713616898064,0.745,0.08177713616898065,0.7632115575062978,0.06368330534937008,0.49000000000000005,0.16355427233796127,0.8625,0.07204599225494782
2.5-5,tgarnet,27,5,42,0.5351351351351352,0.06995772489483669,0.5213450292397661,0.07375147769614171,0.3779503657793132,0.17373088273930237,0.04255324614166145,0.14736817217657108,0.6030701754385965,0.09114884474132359
2.5-5,tgarnet,28,5,42,0.7294871794871794,0.03961932600092937,0.7292105263157895,0.039335283689536156,0.7355109397826116,0.03875283093826234,0.4585825322458482,0.07874976309102333,0.8210526315789473,0.040640645293369755
2.5-5,tgarnet,30,5,42,0.5743333333333334,0.1302326977204863,0.5775641025641025,0.12672219275027252,0.42674125874125873,0.25594392506397357,0.1553763440860215,0.2534904901657317,0.6457264957264958,0.07771508814800945
2.5-5,tgarnet,31,5,42,0.6684615384615384,0.05881283621916233,0.6686842105263158,0.058927687033931475,0.6706933052327789,0.05891975996489442,0.33716535433070866,0.11774964641118231,0.7713157894736843,0.03368202603936327
2.5-5,tgarnet,32,5,42,0.5549999999999999,0.06471089552772392,0.5549999999999999,0.06471089552772391,0.5725696128253673,0.09702286459005148,0.10999999999999999,0.12942179105544788,0.5805,0.07080783854913239
2.5-5,tgarnet,33,5,42,0.627948717948718,0.06604835307648262,0.6278947368421053,0.06608748294240027,0.631737728272087,0.0640706771235511,0.2557894736842105,0.1321749658848006,0.6660263157894737,0.06944566819481927
2.5-5,tgarnet,35,5,42,0.8450000000000001,0.07786205751198721,0.8450000000000001,0.07786205751198721,0.8537496003047222,0.07513234388128012,0.6900000000000001,0.1557241150239744,0.9295000000000002,0.054123700908197306
2.5-5,tgarnet,36,5,42,0.7025641025641025,0.07606357422662219,0.7013157894736842,0.07587782678976744,0.7081358327488358,0.07492200962326102,0.4035358255282313,0.15213207601964224,0.7557894736842105,0.07186186348698949
2.5-5,tgarnet,37,5,42,0.775,0.03535533905932737,0.775,0.03535533905932733,0.7918517129161899,0.043403720436463074,0.55,0.07071067811865477,0.892,0.030020826104556156
2.5-5,tgarnet,38,5,42,0.48690958164642373,0.04364006070430567,0.48763157894736836,0.043675490569131475,0.4846684704184704,0.04803215755726309,-0.02470798405936516,0.08735361310848871,0.4522160664819944,0.05285435430219443
2.5-5,tgarnet,39,5,42,0.6582051282051282,0.042555606195564005,0.6573684210526316,0.043016456298321154,0.6672808221178121,0.03912296222491836,0.31517241379310346,0.08577824463854407,0.6865263157894738,0.06319328778041708
2.5-5,tgarnet,40,5,42,0.5800000000000001,0.03708099243547831,0.5800000000000001,0.03708099243547832,0.5857045800203695,0.042417110833165045,0.16,0.0741619848709566,0.5795,0.03962322551231789
2.5-5,tgarnet,41,5,42,0.8088461538461539,0.06360124482425848,0.8086842105263157,0.06372823619591757,0.8146551226551229,0.06289757894363848,0.6175098814229248,0.1273450988598604,0.9043157894736842,0.044954713285009336
2.5-5,tgarnet,42,5,42,0.61,0.10694624818103717,0.61,0.10694624818103717,0.6132499050656944,0.11017397468920924,0.22000000000000003,0.21389249636207439,0.6865,0.07366732654304754
2.5-5,tgarnet,43,5,42,0.9800000000000001,0.020916500663351906,0.9800000000000001,0.020916500663351906,0.9804761904761905,0.020783955088376393,0.96,0.04183300132670378,0.9995,0.0011180339887499207
2.5-5,tgarnet,44,5,42,0.8300000000000001,0.03259601202601322,0.8300000000000001,0.03259601202601322,0.8382242601478029,0.02695322432361268,0.66,0.0651920240520265,0.8879999999999999,0.03074085229787879
2.5-5,tgarnet,45,5,42,0.49000000000000005,0.06274950199005568,0.49000000000000005,0.06274950199005568,0.4918387463093345,0.09463272748902503,-0.019999999999999997,0.12549900398011132,0.5515000000000001,0.11977322321787957
2.5-5,tgarnet,46,5,42,0.7132051282051282,0.10244644693920232,0.7134210526315788,0.10225724581333902,0.715645523170089,0.10173082007237488,0.42669291338582677,0.20464478312181458,0.7661578947368421,0.10809714646923961
2.5-5,tgarnet,47,5,42,0.7659919028340082,0.10397758166724498,0.7647076023391813,0.10547759793151015,0.7829869539383606,0.10462196829431422,0.5301189455730038,0.20893985573231305,0.8676562019082794,0.06014708982558732
2.5-5,tgarnet,48,5,42,0.6632051282051281,0.029931847856552774,0.6636842105263158,0.02950421351194519,0.6679601417225929,0.031969757529198714,0.32706806282722517,0.059269524765123684,0.7588947368421051,0.07305047016368706
2.5-5,tgarnet,49,5,42,0.8120107962213226,0.05818561732957161,0.8109649122807019,0.05563734745466373,0.8330715912627676,0.06067349098710073,0.623254973776411,0.11424818093339964,0.8664912280701754,0.03341169485217574
2.5-5,tgarnet,50,5,42,0.8800000000000001,0.037080992435478355,0.8800000000000001,0.037080992435478334,0.8815599605073288,0.037605873844002824,0.76,0.07416198487095663,0.9355,0.03697127263159869
2.5-5,tgarnet,51,5,42,0.5051282051282051,0.021452821193181416,0.5052631578947369,0.021700555924303498,0.3558095238095238,0.14662476713575215,0.010360976418417666,0.0431619524960642,0.5164542936288089,0.033065006185075414
2.5-5,tgarnet,52,5,42,0.595,0.07582875444051548,0.595,0.07582875444051548,0.5475734791524266,0.17424517625003455,0.19,0.15165750888103102,0.696,0.0618617410036284
0-7,eegnet,1,5,42,0.8450000000000001,0.03259601202601327,0.8450000000000001,0.032596012026013275,0.8488623053409701,0.03043356320826515,0.6900000000000001,0.0651920240520265,0.931,0.019968725547715827
0-7,eegnet,2,5,42,0.49499999999999994,0.07373940601876312,0.49499999999999994,0.07373940601876312,0.4516733565120662,0.14538808313492355,-0.009999999999999986,0.14747881203752627,0.49749999999999994,0.09761211502677318
0-7,eegnet,3,5,42,0.95,0.03952847075210472,0.95,0.03952847075210476,0.9521682995367206,0.03830226975366116,0.9,0.07905694150420946,0.9955,0.006224949798994368
0-7,eegnet,4,5,42,0.8099999999999999,0.07826237921249261,0.8099999999999999,0.07826237921249263,0.8214412589183407,0.06030392046786811,0.6199999999999999,0.15652475842498528,0.8790000000000001,0.08768908141838411
0-7,eegnet,5,5,42,0.9097435897435897,0.037579086011463,0.9097368421052632,0.03757034030873459,0.9149066992444297,0.034592184888436774,0.8194736842105265,0.0751406806174692,0.9554473684210526,0.022895228367379495
